,Date,Time,x1,y1,x2,y2,Num
31506,2017/1/1,10,722.1226667000001,640.7293406,680.2414222,592.9448876,6
31507,2017/1/1,11,722.1226667000001,640.7293406,680.2414222,592.9448876,19
31508,2017/1/1,12,722.1226667000001,640.7293406,680.2414222,592.9448876,27
31509,2017/1/1,13,722.1226667000001,640.7293406,680.2414222,592.9448876,29
31510,2017/1/1,14,722.1226667000001,640.7293406,680.2414222,592.9448876,33
31511,2017/1/1,15,722.1226667000001,640.7293406,680.2414222,592.9448876,52
31512,2017/1/1,16,722.1226667000001,640.7293406,680.2414222,592.9448876,37
31513,2017/1/1,17,722.1226667000001,640.7293406,680.2414222,592.9448876,56
31514,2017/1/1,18,722.1226667000001,640.7293406,680.2414222,592.9448876,37
31515,2017/1/1,19,722.1226667000001,640.7293406,680.2414222,592.9448876,37
31516,2017/1/1,20,722.1226667000001,640.7293406,680.2414222,592.9448876,35
31517,2017/1/1,21,722.1226667000001,640.7293406,680.2414222,592.9448876,43
31518,2017/1/1,22,722.1226667000001,640.7293406,680.2414222,592.9448876,37
31519,2017/1/1,23,722.1226667000001,640.7293406,680.2414222,592.9448876,14
31520,2017/1/1,0,700.2215111,617.2452897000001,680.2414222,592.9448876,0
31521,2017/1/1,1,700.2215111,617.2452897000001,680.2414222,592.9448876,0
31522,2017/1/1,6,700.2215111,617.2452897000001,680.2414222,592.9448876,1
31523,2017/1/1,7,700.2215111,617.2452897000001,680.2414222,592.9448876,3
31524,2017/1/1,8,700.2215111,617.2452897000001,680.2414222,592.9448876,5
31525,2017/1/1,9,700.2215111,617.2452897000001,680.2414222,592.9448876,12
31526,2017/1/1,10,700.2215111,617.2452897000001,680.2414222,592.9448876,11
31527,2017/1/1,11,700.2215111,617.2452897000001,680.2414222,592.9448876,4
31528,2017/1/1,12,700.2215111,617.2452897000001,680.2414222,592.9448876,16
31529,2017/1/1,13,700.2215111,617.2452897000001,680.2414222,592.9448876,6
31530,2017/1/1,14,700.2215111,617.2452897000001,680.2414222,592.9448876,14
31531,2017/1/1,15,700.2215111,617.2452897000001,680.2414222,592.9448876,12
31532,2017/1/1,16,700.2215111,617.2452897000001,680.2414222,592.9448876,12
31533,2017/1/1,17,700.2215111,617.2452897000001,680.2414222,592.9448876,16
31534,2017/1/1,18,700.2215111,617.2452897000001,680.2414222,592.9448876,24
31535,2017/1/1,19,700.2215111,617.2452897000001,680.2414222,592.9448876,13
31536,2017/1/1,20,700.2215111,617.2452897000001,680.2414222,592.9448876,9
31537,2017/1/1,21,700.2215111,617.2452897000001,680.2414222,592.9448876,19
31538,2017/1/1,22,700.2215111,617.2452897000001,680.2414222,592.9448876,10
31539,2017/1/1,23,700.2215111,617.2452897000001,680.2414222,592.9448876,13
31540,2017/1/1,0,680.2414222,592.9448876,680.2414222,592.9448876,3
31541,2017/1/1,1,680.2414222,592.9448876,680.2414222,592.9448876,0
31542,2017/1/1,6,680.2414222,592.9448876,680.2414222,592.9448876,3
31543,2017/1/1,7,680.2414222,592.9448876,680.2414222,592.9448876,1
31544,2017/1/1,8,680.2414222,592.9448876,680.2414222,592.9448876,3
31545,2017/1/1,9,680.2414222,592.9448876,680.2414222,592.9448876,3
31546,2017/1/1,10,680.2414222,592.9448876,680.2414222,592.9448876,7
31547,2017/1/1,11,680.2414222,592.9448876,680.2414222,592.9448876,9
31548,2017/1/1,12,680.2414222,592.9448876,680.2414222,592.9448876,13
31549,2017/1/1,13,680.2414222,592.9448876,680.2414222,592.9448876,5
31550,2017/1/1,14,680.2414222,592.9448876,680.2414222,592.9448876,14
31551,2017/1/1,15,680.2414222,592.9448876,680.2414222,592.9448876,13
31552,2017/1/1,16,680.2414222,592.9448876,680.2414222,592.9448876,11
31553,2017/1/1,17,680.2414222,592.9448876,680.2414222,592.9448876,4
31554,2017/1/1,18,680.2414222,592.9448876,680.2414222,592.9448876,15
31555,2017/1/1,19,680.2414222,592.9448876,680.2414222,592.9448876,9
31556,2017/1/1,20,680.2414222,592.9448876,680.2414222,592.9448876,13
31557,2017/1/1,21,680.2414222,592.9448876,680.2414222,592.9448876,16
31558,2017/1/1,22,680.2414222,592.9448876,680.2414222,592.9448876,4
31559,2017/1/1,23,680.2414222,592.9448876,680.2414222,592.9448876,2
31560,2017/1/1,0,660.6197333,563.9511352000001,680.2414222,592.9448876,0
31561,2017/1/1,1,660.6197333,563.9511352000001,680.2414222,592.9448876,0
31562,2017/1/1,6,660.6197333,563.9511352000001,680.2414222,592.9448876,6
31563,2017/1/1,7,660.6197333,563.9511352000001,680.2414222,592.9448876,13
31564,2017/1/1,8,660.6197333,563.9511352000001,680.2414222,592.9448876,9
31565,2017/1/1,9,660.6197333,563.9511352000001,680.2414222,592.9448876,6
31566,2017/1/1,10,660.6197333,563.9511352000001,680.2414222,592.9448876,5
31567,2017/1/1,11,660.6197333,563.9511352000001,680.2414222,592.9448876,22
31568,2017/1/1,12,660.6197333,563.9511352000001,680.2414222,592.9448876,15
31569,2017/1/1,13,660.6197333,563.9511352000001,680.2414222,592.9448876,8
31570,2017/1/1,14,660.6197333,563.9511352000001,680.2414222,592.9448876,15
31571,2017/1/1,15,660.6197333,563.9511352000001,680.2414222,592.9448876,21
31572,2017/1/1,16,660.6197333,563.9511352000001,680.2414222,592.9448876,15
31573,2017/1/1,17,660.6197333,563.9511352000001,680.2414222,592.9448876,113
31574,2017/1/1,18,660.6197333,563.9511352000001,680.2414222,592.9448876,32
31575,2017/1/1,19,660.6197333,563.9511352000001,680.2414222,592.9448876,10
31576,2017/1/1,20,660.6197333,563.9511352000001,680.2414222,592.9448876,7
31577,2017/1/1,21,660.6197333,563.9511352000001,680.2414222,592.9448876,5
31578,2017/1/1,22,660.6197333,563.9511352000001,680.2414222,592.9448876,17
31579,2017/1/1,23,660.6197333,563.9511352000001,680.2414222,592.9448876,3
31580,2017/1/1,0,638.3352888999999,558.4630473999999,680.2414222,592.9448876,0
31581,2017/1/1,1,638.3352888999999,558.4630473999999,680.2414222,592.9448876,0
31582,2017/1/1,6,638.3352888999999,558.4630473999999,680.2414222,592.9448876,0
31583,2017/1/1,7,638.3352888999999,558.4630473999999,680.2414222,592.9448876,1
31584,2017/1/1,8,638.3352888999999,558.4630473999999,680.2414222,592.9448876,2
31585,2017/1/1,9,638.3352888999999,558.4630473999999,680.2414222,592.9448876,1
31586,2017/1/1,10,638.3352888999999,558.4630473999999,680.2414222,592.9448876,6
31587,2017/1/1,11,638.3352888999999,558.4630473999999,680.2414222,592.9448876,7
31588,2017/1/1,12,638.3352888999999,558.4630473999999,680.2414222,592.9448876,9
31589,2017/1/1,13,638.3352888999999,558.4630473999999,680.2414222,592.9448876,9
31590,2017/1/1,14,638.3352888999999,558.4630473999999,680.2414222,592.9448876,4
31591,2017/1/1,15,638.3352888999999,558.4630473999999,680.2414222,592.9448876,7
31592,2017/1/1,16,638.3352888999999,558.4630473999999,680.2414222,592.9448876,16
31593,2017/1/1,17,638.3352888999999,558.4630473999999,680.2414222,592.9448876,6
31594,2017/1/1,18,638.3352888999999,558.4630473999999,680.2414222,592.9448876,21
31595,2017/1/1,19,638.3352888999999,558.4630473999999,680.2414222,592.9448876,12
31596,2017/1/1,20,638.3352888999999,558.4630473999999,680.2414222,592.9448876,11
31597,2017/1/1,21,638.3352888999999,558.4630473999999,680.2414222,592.9448876,3
31598,2017/1/1,22,638.3352888999999,558.4630473999999,680.2414222,592.9448876,13
31599,2017/1/1,23,638.3352888999999,558.4630473999999,680.2414222,592.9448876,0
31600,2017/1/1,0,654.9329778,645.0014455,680.2414222,592.9448876,2
31601,2017/1/1,1,654.9329778,645.0014455,680.2414222,592.9448876,0
31602,2017/1/1,6,654.9329778,645.0014455,680.2414222,592.9448876,11
31603,2017/1/1,7,654.9329778,645.0014455,680.2414222,592.9448876,22
31604,2017/1/1,8,654.9329778,645.0014455,680.2414222,592.9448876,51
31605,2017/1/1,9,654.9329778,645.0014455,680.2414222,592.9448876,61
31606,2017/1/1,10,654.9329778,645.0014455,680.2414222,592.9448876,53
31607,2017/1/1,11,654.9329778,645.0014455,680.2414222,592.9448876,86
31608,2017/1/1,12,654.9329778,645.0014455,680.2414222,592.9448876,57
31609,2017/1/1,13,654.9329778,645.0014455,680.2414222,592.9448876,80
31610,2017/1/1,14,654.9329778,645.0014455,680.2414222,592.9448876,55
31611,2017/1/1,15,654.9329778,645.0014455,680.2414222,592.9448876,46
31612,2017/1/1,16,654.9329778,645.0014455,680.2414222,592.9448876,38
31613,2017/1/1,17,654.9329778,645.0014455,680.2414222,592.9448876,55
31614,2017/1/1,18,654.9329778,645.0014455,680.2414222,592.9448876,53
31615,2017/1/1,19,654.9329778,645.0014455,680.2414222,592.9448876,36
31616,2017/1/1,20,654.9329778,645.0014455,680.2414222,592.9448876,36
31617,2017/1/1,21,654.9329778,645.0014455,680.2414222,592.9448876,26
31618,2017/1/1,22,654.9329778,645.0014455,680.2414222,592.9448876,36
31619,2017/1/1,23,654.9329778,645.0014455,680.2414222,592.9448876,8
31620,2017/1/1,0,639.5569778,688.4048935,680.2414222,592.9448876,0
31621,2017/1/1,1,639.5569778,688.4048935,680.2414222,592.9448876,0
31622,2017/1/1,6,639.5569778,688.4048935,680.2414222,592.9448876,9
31623,2017/1/1,7,639.5569778,688.4048935,680.2414222,592.9448876,18
31624,2017/1/1,8,639.5569778,688.4048935,680.2414222,592.9448876,33
31625,2017/1/1,9,639.5569778,688.4048935,680.2414222,592.9448876,36
31626,2017/1/1,10,639.5569778,688.4048935,680.2414222,592.9448876,43
31627,2017/1/1,11,639.5569778,688.4048935,680.2414222,592.9448876,46
31628,2017/1/1,12,639.5569778,688.4048935,680.2414222,592.9448876,28
31629,2017/1/1,13,639.5569778,688.4048935,680.2414222,592.9448876,41
31630,2017/1/1,14,639.5569778,688.4048935,680.2414222,592.9448876,29
31631,2017/1/1,15,639.5569778,688.4048935,680.2414222,592.9448876,29
31632,2017/1/1,16,639.5569778,688.4048935,680.2414222,592.9448876,24
31633,2017/1/1,17,639.5569778,688.4048935,680.2414222,592.9448876,43
31634,2017/1/1,18,639.5569778,688.4048935,680.2414222,592.9448876,31
31635,2017/1/1,19,639.5569778,688.4048935,680.2414222,592.9448876,23
31636,2017/1/1,20,639.5569778,688.4048935,680.2414222,592.9448876,14
31637,2017/1/1,21,639.5569778,688.4048935,680.2414222,592.9448876,10
31638,2017/1/1,22,639.5569778,688.4048935,680.2414222,592.9448876,13
31639,2017/1/1,23,639.5569778,688.4048935,680.2414222,592.9448876,8
