Date,Time,x1,y1,x2,y2,Num
2017/1/9,0,630.1784889,532.7983989,311.5786667,857.5562576,10
2017/1/9,0,630.1784889,532.7983989,375.3859556,827.0115878,9
2017/1/9,0,630.1784889,532.7983989,402.4945778,803.4581634,11
2017/1/9,0,630.1784889,532.7983989,405.3628444,38.92207948,3
2017/1/9,0,630.1784889,532.7983989,418.2232889,755.1245456,33
2017/1/9,0,630.1784889,532.7983989,431.6405333,703.9674005,20
2017/1/9,0,630.1784889,532.7983989,455.0005333,663.3782881,30
2017/1/9,0,630.1784889,532.7983989,468.0241778,642.3394228,27
2017/1/9,0,630.1784889,532.7983989,486.176,608.2076743,42
2017/1/9,0,630.1784889,532.7983989,501.2864,581.0970282,27
2017/1/9,0,630.1784889,532.7983989,604.3409778,560.2040429,34
2017/1/9,0,630.1784889,532.7983989,630.1784889,532.7983989,52
2017/1/9,0,630.1784889,532.7983989,636.5461333,505.0059069,8
2017/1/9,0,630.1784889,532.7983989,638.3352889,558.4630474,3
2017/1/9,0,630.1784889,532.7983989,660.6197333,563.9511352,6
2017/1/9,0,630.1784889,532.7983989,680.2414222,592.9448876,21
2017/1/9,0,630.1784889,532.7983989,682.9873778,522.5930576,4
2017/1/9,0,630.1784889,532.7983989,700.2215111,617.2452897,12
2017/1/9,0,630.1784889,532.7983989,717.0446222,532.2401819,2
2017/1/9,0,630.1784889,532.7983989,717.5836444,492.779377,12
2017/1/9,0,630.1784889,532.7983989,722.1226667,640.7293406,27
2017/1/9,0,630.1784889,532.7983989,725.5032889,817.8597686,2
2017/1/9,0,630.1784889,532.7983989,733.7244444,863.6783486,19
2017/1/9,0,630.1784889,532.7983989,738.6748444,690.7217356,10
2017/1/9,0,630.1784889,532.7983989,745.4968889,725.1934053,19
2017/1/9,0,630.1784889,532.7983989,746.8398222,826.3306758,21
2017/1/9,0,630.1784889,532.7983989,747.0791111,765.4584871,29
2017/1/9,0,630.1784889,532.7983989,752.5720889,796.1748111,25
2017/1/9,0,630.1784889,532.7983989,776.5546667,535.6153758,19
2017/1/9,0,630.1784889,532.7983989,784.9002667,495.7710051,5
2017/1/9,0,630.1784889,532.7983989,805.1160889,536.1935644,4
2017/1/9,0,630.1784889,532.7983989,828.9667556,496.5988175,10
2017/1/9,0,630.1784889,532.7983989,832.0337778,536.8551466,6
2017/1/9,0,630.1784889,532.7983989,869.7703111,538.0924025,9
2017/1/9,0,630.1784889,532.7983989,876.3854222,502.2292932,2
2017/1/9,0,630.1784889,532.7983989,891.5701333,524.6905702,9
2017/1/9,0,630.1784889,532.7983989,930.7381333,501.4955662,10
2017/1/9,0,630.1784889,532.7983989,982.6993778,493.6863968,3
2017/1/9,0,630.1784889,532.7983989,1018.213333,484.3166548,0
2017/1/9,0,660.6197333,563.9511352,405.3628444,38.92207948,35
2017/1/9,0,660.6197333,563.9511352,454.0604444,93.44323264,10
2017/1/9,0,660.6197333,563.9511352,455.8453333,160.8641958,6
2017/1/9,0,660.6197333,563.9511352,483.3767111,204.7101724,5
2017/1/9,0,660.6197333,563.9511352,504.4344889,185.2068361,3
2017/1/9,0,660.6197333,563.9511352,547.4065778,158.9091558,5
2017/1/9,0,660.6197333,563.9511352,594.9909333,180.6662149,15
2017/1/9,0,660.6197333,563.9511352,603.8506667,205.4950129,8
2017/1/9,0,660.6197333,563.9511352,608.9998222,160.9138002,3
2017/1/9,0,660.6197333,563.9511352,622.2748444,224.0579139,9
2017/1/9,0,660.6197333,563.9511352,636.5461333,505.0059069,1
2017/1/9,0,660.6197333,563.9511352,638.3352889,558.4630474,6
2017/1/9,0,660.6197333,563.9511352,655.6170667,249.3378144,14
2017/1/9,0,660.6197333,563.9511352,657.6714667,534.3115548,8
2017/1/9,0,660.6197333,563.9511352,660.6197333,563.9511352,5
2017/1/9,0,660.6197333,563.9511352,662.0017778,517.0198839,45
2017/1/9,0,660.6197333,563.9511352,666.9169778,267.5042357,14
2017/1/9,0,660.6197333,563.9511352,668.8451556,451.6960245,8
2017/1/9,0,660.6197333,563.9511352,671.5797333,418.317306,16
2017/1/9,0,660.6197333,563.9511352,672.5223111,491.7346733,22
2017/1/9,0,660.6197333,563.9511352,673.6355556,472.2232834,10
2017/1/9,0,660.6197333,563.9511352,680.1504,294.9228085,32
2017/1/9,0,660.6197333,563.9511352,680.2414222,592.9448876,44
2017/1/9,0,660.6197333,563.9511352,688.7790222,367.8488656,14
2017/1/9,0,660.6197333,563.9511352,693.1253333,331.5825255,19
2017/1/9,0,660.6197333,563.9511352,700.2215111,617.2452897,32
2017/1/9,0,660.6197333,563.9511352,700.6997333,565.311463,4
2017/1/9,0,660.6197333,563.9511352,717.5836444,492.779377,1
2017/1/9,0,660.6197333,563.9511352,722.1226667,640.7293406,59
2017/1/9,0,660.6197333,563.9511352,725.5032889,817.8597686,2
2017/1/9,0,660.6197333,563.9511352,725.5395556,566.8512011,2
2017/1/9,0,660.6197333,563.9511352,733.7244444,863.6783486,44
2017/1/9,0,660.6197333,563.9511352,738.6748444,690.7217356,39
2017/1/9,0,660.6197333,563.9511352,745.4968889,725.1934053,44
2017/1/9,0,660.6197333,563.9511352,746.8398222,826.3306758,42
2017/1/9,0,660.6197333,563.9511352,747.0791111,765.4584871,44
2017/1/9,0,660.6197333,563.9511352,752.5720889,796.1748111,38
2017/1/9,0,660.6197333,563.9511352,754.9400889,494.8974677,12
2017/1/9,0,660.6197333,563.9511352,755.1150222,569.6557354,6
2017/1/9,0,660.6197333,563.9511352,755.712,535.1940469,4
2017/1/9,0,660.6197333,563.9511352,784.9002667,495.7710051,0
2017/1/9,0,660.6197333,563.9511352,789.2711111,568.3628372,7
2017/1/9,0,660.6197333,563.9511352,825.7425778,569.0321451,6
2017/1/9,0,660.6197333,563.9511352,828.9667556,496.5988175,1
2017/1/9,0,660.6197333,563.9511352,851.2579556,569.762669,5
2017/1/9,0,660.6197333,563.9511352,876.3854222,502.2292932,0
2017/1/9,0,662.0017778,517.0198839,311.5786667,857.5562576,11
2017/1/9,0,662.0017778,517.0198839,375.3859556,827.0115878,13
2017/1/9,0,662.0017778,517.0198839,402.4945778,803.4581634,6
2017/1/9,0,662.0017778,517.0198839,405.3628444,38.92207948,47
2017/1/9,0,662.0017778,517.0198839,418.2232889,755.1245456,32
2017/1/9,0,662.0017778,517.0198839,431.6405333,703.9674005,20
2017/1/9,0,662.0017778,517.0198839,454.0604444,93.44323264,12
2017/1/9,0,662.0017778,517.0198839,455.0005333,663.3782881,42
2017/1/9,0,662.0017778,517.0198839,455.8453333,160.8641958,11
2017/1/9,0,662.0017778,517.0198839,468.0241778,642.3394228,46
2017/1/9,0,662.0017778,517.0198839,483.3767111,204.7101724,10
2017/1/9,0,662.0017778,517.0198839,486.176,608.2076743,54
2017/1/9,0,662.0017778,517.0198839,501.2864,581.0970282,36
2017/1/9,0,662.0017778,517.0198839,504.4344889,185.2068361,0
2017/1/9,0,662.0017778,517.0198839,547.4065778,158.9091558,1
2017/1/9,0,662.0017778,517.0198839,594.9909333,180.6662149,28
2017/1/9,0,662.0017778,517.0198839,603.8506667,205.4950129,9
2017/1/9,0,662.0017778,517.0198839,604.3409778,560.2040429,28
2017/1/9,0,662.0017778,517.0198839,608.9998222,160.9138002,3
2017/1/9,0,662.0017778,517.0198839,618.1006222,722.2760506,2
2017/1/9,0,662.0017778,517.0198839,622.2748444,224.0579139,11
2017/1/9,0,662.0017778,517.0198839,630.1784889,532.7983989,145
2017/1/9,0,662.0017778,517.0198839,632.6136889,736.0590593,2
2017/1/9,0,662.0017778,517.0198839,638.3352889,558.4630474,0
2017/1/9,0,662.0017778,517.0198839,639.5569778,688.4048935,2
2017/1/9,0,662.0017778,517.0198839,654.9329778,645.0014455,2
2017/1/9,0,662.0017778,517.0198839,655.6170667,249.3378144,44
2017/1/9,0,662.0017778,517.0198839,657.6714667,534.3115548,2
2017/1/9,0,662.0017778,517.0198839,660.6197333,563.9511352,0
2017/1/9,0,662.0017778,517.0198839,662.0017778,517.0198839,26
2017/1/9,0,662.0017778,517.0198839,666.9169778,267.5042357,13
2017/1/9,0,662.0017778,517.0198839,668.8451556,451.6960245,25
2017/1/9,0,662.0017778,517.0198839,671.5797333,418.317306,15
2017/1/9,0,662.0017778,517.0198839,672.5223111,491.7346733,19
2017/1/9,0,662.0017778,517.0198839,673.6355556,472.2232834,21
2017/1/9,0,662.0017778,517.0198839,680.1504,294.9228085,50
2017/1/9,0,662.0017778,517.0198839,680.2414222,592.9448876,5
2017/1/9,0,662.0017778,517.0198839,682.9873778,522.5930576,5
2017/1/9,0,662.0017778,517.0198839,688.7790222,367.8488656,45
2017/1/9,0,662.0017778,517.0198839,693.1253333,331.5825255,29
2017/1/9,0,662.0017778,517.0198839,700.2215111,617.2452897,1
2017/1/9,0,662.0017778,517.0198839,717.0446222,532.2401819,4
2017/1/9,0,662.0017778,517.0198839,722.1226667,640.7293406,13
2017/1/9,0,662.0017778,517.0198839,725.5032889,817.8597686,0
2017/1/9,0,662.0017778,517.0198839,725.5395556,566.8512011,2
2017/1/9,0,662.0017778,517.0198839,733.7244444,863.6783486,1
2017/1/9,0,662.0017778,517.0198839,738.6748444,690.7217356,2
2017/1/9,0,662.0017778,517.0198839,745.4968889,725.1934053,1
2017/1/9,0,662.0017778,517.0198839,746.8398222,826.3306758,2
2017/1/9,0,662.0017778,517.0198839,747.0791111,765.4584871,2
2017/1/9,0,662.0017778,517.0198839,752.5720889,796.1748111,2
2017/1/9,0,662.0017778,517.0198839,776.5546667,535.6153758,9
2017/1/9,0,662.0017778,517.0198839,789.2711111,568.3628372,17
2017/1/9,0,662.0017778,517.0198839,805.1160889,536.1935644,10
2017/1/9,0,662.0017778,517.0198839,825.7425778,569.0321451,5
2017/1/9,0,662.0017778,517.0198839,832.0337778,536.8551466,7
2017/1/9,0,662.0017778,517.0198839,851.2579556,569.762669,5
2017/1/9,0,662.0017778,517.0198839,869.7703111,538.0924025,15
2017/1/9,0,662.0017778,517.0198839,891.5701333,524.6905702,4
2017/1/9,0,662.0017778,517.0198839,930.7381333,501.4955662,12
2017/1/9,0,662.0017778,517.0198839,982.6993778,493.6863968,8
2017/1/9,0,662.0017778,517.0198839,1018.213333,484.3166548,4
2017/1/9,0,668.8451556,451.6960245,289.4677333,610.0863738,45
2017/1/9,0,668.8451556,451.6960245,325.1523556,584.9577159,52
2017/1/9,0,668.8451556,451.6960245,371.7774222,569.8591643,33
2017/1/9,0,668.8451556,451.6960245,405.3628444,38.92207948,23
2017/1/9,0,668.8451556,451.6960245,430.4636444,556.5985094,59
2017/1/9,0,668.8451556,451.6960245,454.0604444,93.44323264,1
2017/1/9,0,668.8451556,451.6960245,455.8453333,160.8641958,2
2017/1/9,0,668.8451556,451.6960245,463.5541333,543.0225964,12
2017/1/9,0,668.8451556,451.6960245,473.2704,339.0825608,42
2017/1/9,0,668.8451556,451.6960245,483.3767111,204.7101724,3
2017/1/9,0,668.8451556,451.6960245,500.8810667,515.8668744,6
2017/1/9,0,668.8451556,451.6960245,504.4344889,185.2068361,2
2017/1/9,0,668.8451556,451.6960245,504.8565333,362.2193286,58
2017/1/9,0,668.8451556,451.6960245,527.5239111,381.5679481,41
2017/1/9,0,668.8451556,451.6960245,542.9212444,480.2590325,13
2017/1/9,0,668.8451556,451.6960245,547.4065778,158.9091558,1
2017/1/9,0,668.8451556,451.6960245,551.4570667,397.0114237,49
2017/1/9,0,668.8451556,451.6960245,568.4917333,464.3675197,42
2017/1/9,0,668.8451556,451.6960245,590.9009778,423.9897574,66
2017/1/9,0,668.8451556,451.6960245,594.9909333,180.6662149,12
2017/1/9,0,668.8451556,451.6960245,599.5306667,451.4331191,46
2017/1/9,0,668.8451556,451.6960245,603.8506667,205.4950129,0
2017/1/9,0,668.8451556,451.6960245,608.9998222,160.9138002,2
2017/1/9,0,668.8451556,451.6960245,618.1006222,722.2760506,7
2017/1/9,0,668.8451556,451.6960245,622.2748444,224.0579139,2
2017/1/9,0,668.8451556,451.6960245,632.6136889,736.0590593,6
2017/1/9,0,668.8451556,451.6960245,639.5569778,688.4048935,13
2017/1/9,0,668.8451556,451.6960245,645.6846222,451.5166067,14
2017/1/9,0,668.8451556,451.6960245,654.9329778,645.0014455,13
2017/1/9,0,668.8451556,451.6960245,655.6170667,249.3378144,9
2017/1/9,0,668.8451556,451.6960245,657.6714667,534.3115548,4
2017/1/9,0,668.8451556,451.6960245,662.0017778,517.0198839,13
2017/1/9,0,668.8451556,451.6960245,666.9169778,267.5042357,4
2017/1/9,0,668.8451556,451.6960245,668.8451556,451.6960245,4
2017/1/9,0,668.8451556,451.6960245,671.5797333,418.317306,1
2017/1/9,0,668.8451556,451.6960245,672.5223111,491.7346733,11
2017/1/9,0,668.8451556,451.6960245,673.6355556,472.2232834,2
2017/1/9,0,668.8451556,451.6960245,680.1504,294.9228085,8
2017/1/9,0,668.8451556,451.6960245,688.7790222,367.8488656,6
2017/1/9,0,668.8451556,451.6960245,693.1253333,331.5825255,3
2017/1/9,0,668.8451556,451.6960245,698.3626667,452.5818083,35
2017/1/9,0,668.8451556,451.6960245,700.6997333,565.311463,20
2017/1/9,0,668.8451556,451.6960245,717.8894222,470.9705507,27
2017/1/9,0,668.8451556,451.6960245,754.4942222,596.45154,1
2017/1/9,0,668.8451556,451.6960245,754.9400889,494.8974677,4
2017/1/9,0,668.8451556,451.6960245,755.1150222,569.6557354,4
2017/1/9,0,668.8451556,451.6960245,755.712,535.1940469,4
2017/1/9,0,668.8451556,451.6960245,757.2138667,459.8231781,1
2017/1/9,0,668.8451556,451.6960245,771.1950222,382.6061389,1
2017/1/9,0,668.8451556,451.6960245,783.5914667,450.8019178,0
2017/1/9,0,668.8451556,451.6960245,788.6506667,604.8765836,2
2017/1/9,0,668.8451556,451.6960245,797.7144889,365.2498106,1
2017/1/9,0,668.8451556,451.6960245,802.7029333,677.3112029,0
2017/1/9,0,668.8451556,451.6960245,806.3239111,700.3761245,3
2017/1/9,0,668.8451556,451.6960245,809.1626667,625.7576646,1
2017/1/9,0,668.8451556,451.6960245,838.9777778,375.9949064,1
2017/1/9,0,668.8451556,451.6960245,842.0149333,703.8941175,1
2017/1/9,0,668.8451556,451.6960245,860.1813333,705.284297,2
2017/1/9,0,668.8451556,451.6960245,867.6732444,384.4996165,3
2017/1/9,0,668.8451556,451.6960245,882.0448,705.1895942,0
2017/1/9,0,668.8451556,451.6960245,902.1102222,390.2384962,1
2017/1/9,0,668.8451556,451.6960245,934.9543111,370.7180405,2
2017/1/9,0,668.8451556,451.6960245,963.7792,369.5281309,0
2017/1/9,0,668.8451556,451.6960245,981.3031111,413.1787272,1
2017/1/9,0,668.8451556,451.6960245,997.2878222,433.2425237,2
2017/1/9,0,668.8451556,451.6960245,1012.2816,463.3836709,1
2017/1/9,0,672.5223111,491.7346733,405.3628444,38.92207948,34
2017/1/9,0,672.5223111,491.7346733,454.0604444,93.44323264,5
2017/1/9,0,672.5223111,491.7346733,455.8453333,160.8641958,9
2017/1/9,0,672.5223111,491.7346733,483.3767111,204.7101724,11
2017/1/9,0,672.5223111,491.7346733,504.4344889,185.2068361,2
2017/1/9,0,672.5223111,491.7346733,547.4065778,158.9091558,2
2017/1/9,0,672.5223111,491.7346733,594.9909333,180.6662149,16
2017/1/9,0,672.5223111,491.7346733,603.8506667,205.4950129,5
2017/1/9,0,672.5223111,491.7346733,608.9998222,160.9138002,4
2017/1/9,0,672.5223111,491.7346733,622.2748444,224.0579139,4
2017/1/9,0,672.5223111,491.7346733,636.5461333,505.0059069,3
2017/1/9,0,672.5223111,491.7346733,638.3352889,558.4630474,0
2017/1/9,0,672.5223111,491.7346733,655.6170667,249.3378144,24
2017/1/9,0,672.5223111,491.7346733,657.6714667,534.3115548,0
2017/1/9,0,672.5223111,491.7346733,660.6197333,563.9511352,0
2017/1/9,0,672.5223111,491.7346733,662.0017778,517.0198839,11
2017/1/9,0,672.5223111,491.7346733,666.9169778,267.5042357,9
2017/1/9,0,672.5223111,491.7346733,668.8451556,451.6960245,9
