Date,Time,x1,y1,x2,y2,Num
2017/1/5,0,630.1784889,532.7983989,311.5786667,857.5562576,11
2017/1/5,0,630.1784889,532.7983989,375.3859556,827.0115878,8
2017/1/5,0,630.1784889,532.7983989,402.4945778,803.4581634,12
2017/1/5,0,630.1784889,532.7983989,405.3628444,38.92207948,1
2017/1/5,0,630.1784889,532.7983989,418.2232889,755.1245456,28
2017/1/5,0,630.1784889,532.7983989,431.6405333,703.9674005,32
2017/1/5,0,630.1784889,532.7983989,455.0005333,663.3782881,45
2017/1/5,0,630.1784889,532.7983989,468.0241778,642.3394228,49
2017/1/5,0,630.1784889,532.7983989,486.176,608.2076743,61
2017/1/5,0,630.1784889,532.7983989,501.2864,581.0970282,36
2017/1/5,0,630.1784889,532.7983989,604.3409778,560.2040429,28
2017/1/5,0,630.1784889,532.7983989,630.1784889,532.7983989,35
2017/1/5,0,630.1784889,532.7983989,636.5461333,505.0059069,6
2017/1/5,0,630.1784889,532.7983989,638.3352889,558.4630474,3
2017/1/5,0,630.1784889,532.7983989,660.6197333,563.9511352,7
2017/1/5,0,630.1784889,532.7983989,680.2414222,592.9448876,23
2017/1/5,0,630.1784889,532.7983989,682.9873778,522.5930576,12
2017/1/5,0,630.1784889,532.7983989,700.2215111,617.2452897,19
2017/1/5,0,630.1784889,532.7983989,717.0446222,532.2401819,11
2017/1/5,0,630.1784889,532.7983989,717.5836444,492.779377,15
2017/1/5,0,630.1784889,532.7983989,722.1226667,640.7293406,28
2017/1/5,0,630.1784889,532.7983989,725.5032889,817.8597686,3
2017/1/5,0,630.1784889,532.7983989,733.7244444,863.6783486,23
2017/1/5,0,630.1784889,532.7983989,738.6748444,690.7217356,15
2017/1/5,0,630.1784889,532.7983989,745.4968889,725.1934053,29
2017/1/5,0,630.1784889,532.7983989,746.8398222,826.3306758,29
2017/1/5,0,630.1784889,532.7983989,747.0791111,765.4584871,37
2017/1/5,0,630.1784889,532.7983989,752.5720889,796.1748111,33
2017/1/5,0,630.1784889,532.7983989,776.5546667,535.6153758,14
2017/1/5,0,630.1784889,532.7983989,784.9002667,495.7710051,5
2017/1/5,0,630.1784889,532.7983989,805.1160889,536.1935644,2
2017/1/5,0,630.1784889,532.7983989,828.9667556,496.5988175,9
2017/1/5,0,630.1784889,532.7983989,832.0337778,536.8551466,15
2017/1/5,0,630.1784889,532.7983989,869.7703111,538.0924025,10
2017/1/5,0,630.1784889,532.7983989,876.3854222,502.2292932,2
2017/1/5,0,630.1784889,532.7983989,891.5701333,524.6905702,9
2017/1/5,0,630.1784889,532.7983989,930.7381333,501.4955662,7
2017/1/5,0,630.1784889,532.7983989,982.6993778,493.6863968,3
2017/1/5,0,630.1784889,532.7983989,1018.213333,484.3166548,0
2017/1/5,0,660.6197333,563.9511352,405.3628444,38.92207948,38
2017/1/5,0,660.6197333,563.9511352,454.0604444,93.44323264,11
2017/1/5,0,660.6197333,563.9511352,455.8453333,160.8641958,8
2017/1/5,0,660.6197333,563.9511352,483.3767111,204.7101724,7
2017/1/5,0,660.6197333,563.9511352,504.4344889,185.2068361,4
2017/1/5,0,660.6197333,563.9511352,547.4065778,158.9091558,9
2017/1/5,0,660.6197333,563.9511352,594.9909333,180.6662149,22
2017/1/5,0,660.6197333,563.9511352,603.8506667,205.4950129,8
2017/1/5,0,660.6197333,563.9511352,608.9998222,160.9138002,5
2017/1/5,0,660.6197333,563.9511352,622.2748444,224.0579139,6
2017/1/5,0,660.6197333,563.9511352,636.5461333,505.0059069,1
2017/1/5,0,660.6197333,563.9511352,638.3352889,558.4630474,5
2017/1/5,0,660.6197333,563.9511352,655.6170667,249.3378144,20
2017/1/5,0,660.6197333,563.9511352,657.6714667,534.3115548,6
2017/1/5,0,660.6197333,563.9511352,660.6197333,563.9511352,5
2017/1/5,0,660.6197333,563.9511352,662.0017778,517.0198839,39
2017/1/5,0,660.6197333,563.9511352,666.9169778,267.5042357,11
